INFO 05/17/2025 10:22:13 PM:  OpenAI model is set to gpt-4o-2024-11-20
INFO 05/17/2025 10:22:13 PM:  Validation file is set to /home/nitesh/research/conceptual-spaces/data/easy_test_tastes_2040.jsonl
INFO 05/17/2025 10:22:14 PM:  Question: This question is about two food items: Is mix fruits stewed generally sweeter in taste than tartiflette ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:23:58 PM:  Question: This question is about two food items: Is whole wheat bread with butter generally sweeter in taste than dry-cured ham?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:23:58 PM:  Question: This question is about two food items: Is shrimp with mayonnaise generally sweeter in taste than grapefruit with sugar?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:23:59 PM:  Question: This question is about two food items: Is rusk with butter and jam generally sweeter in taste than redcurrant juice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:23:59 PM:  Question: This question is about two food items: Is whole wheat bread with jam generally sweeter in taste than cola soda?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:00 PM:  Question: This question is about two food items: Is croissant generally sweeter in taste than country-style bread with butter and jam?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:01 PM:  Question: This question is about two food items: Is raviolis generally sweeter in taste than Flamby custard?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:02 PM:  Question: This question is about two food items: Is blackberry jam generally sweeter in taste than sweet pancake with jam?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:02 PM:  Question: This question is about two food items: Is steamed cod with mayonnaise generally sweeter in taste than omelette with vinegar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:03 PM:  Question: This question is about two food items: Is apple generally sweeter in taste than parmesan cheese?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:03 PM:  Question: This question is about two food items: Is spring rolls generally sweeter in taste than sweet pancake with jam?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:04 PM:  Question: This question is about two food items: Is Tartare cheese generally sweeter in taste than endive salad?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:04 PM:  Question: This question is about two food items: Is parmesan cheese generally sweeter in taste than pasta with gravy?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:05 PM:  Question: This question is about two food items: Is cracker with jam generally sweeter in taste than sautéed mushroom?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:06 PM:  Question: This question is about two food items: Is pasta with gravy generally sweeter in taste than sweet corn with vinaigrette?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:06 PM:  Question: This question is about two food items: Is bun generally sweeter in taste than whole wheat sandwich bread with Nutella spread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:07 PM:  Question: This question is about two food items: Is grilled sole with lemon juice generally sweeter in taste than cassoulet?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:08 PM:  Question: This question is about two food items: Is omelette with vinegar generally sweeter in taste than boiled salmon ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:24:08 PM:  Question: This question is about two food items: Is smoked salmon  generally sweeter in taste than reblochon cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:24:09 PM:  Question: This question is about two food items: Is raspberry cake generally sweeter in taste than Bleu d'Auvergne?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:09 PM:  Question: This question is about two food items: Is sweet pancake with maple syrup generally sweeter in taste than gnocchi?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:10 PM:  Question: This question is about two food items: Is white sandwich bread with Nutella spread generally sweeter in taste than wheat Ebly?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:11 PM:  Question: This question is about two food items: Is mix fruits stewed generally sweeter in taste than spread with bread?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:11 PM:  Question: This question is about two food items: Is pasta with salt generally sweeter in taste than pound cake?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:12 PM:  Question: This question is about two food items: Is provolone cheese generally sweeter in taste than flavoured light yogurt with fruit?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:13 PM:  Question: This question is about two food items: Is montbéliard sausage generally sweeter in taste than apple?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:13 PM:  Question: This question is about two food items: Is muskmelon  generally sweeter in taste than sangria cocktail?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:14 PM:  Question: This question is about two food items: Is sweet cookies with fruits generally sweeter in taste than whole wheat bread with butter?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:14 PM:  Question: This question is about two food items: Is dry-cured ham generally sweeter in taste than chocolate croissant?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:15 PM:  Question: This question is about two food items: Is hamburger generally sweeter in taste than orange?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:15 PM:  Question: This question is about two food items: Is mix fruits salad generally sweeter in taste than toast with butter and jam?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:16 PM:  Question: This question is about two food items: Is mix vegetables salad generally sweeter in taste than stewed apricots?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:17 PM:  Question: This question is about two food items: Is blackberries with sugar and cream generally sweeter in taste than stuffed zucchini?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:18 PM:  Question: This question is about two food items: Is cola soda generally sweeter in taste than wheat Ebly?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:18 PM:  Number of validation datapoints processed = 200, Accuracy till now is 76.0
INFO 05/17/2025 10:24:19 PM:  Question: This question is about two food items: Is pasta with salt generally sweeter in taste than emmental cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:19 PM:  Question: This question is about two food items: Is apple generally sweeter in taste than fruit sorbet ?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:20 PM:  Question: This question is about two food items: Is zucchini generally sweeter in taste than raclette cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:24:20 PM:  Question: This question is about two food items: Is pizzas generally sweeter in taste than smoked ham?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:24:21 PM:  Question: This question is about two food items: Is mix fruits juice generally sweeter in taste than dried fig?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:22 PM:  Question: This question is about two food items: Is mousse and liégeois with chocolate generally sweeter in taste than sautéed scallops?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:22 PM:  Question: This question is about two food items: Is turkey with gravy generally sweeter in taste than candied almond?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:24 PM:  Question: This question is about two food items: Is stuffed chicken generally sweeter in taste than mint?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:24 PM:  Question: This question is about two food items: Is chicken with gravy generally sweeter in taste than Bleu d'Auvergne?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:24:25 PM:  Question: This question is about two food items: Is strawberry with lemon juice generally sweeter in taste than grape juice?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:24:25 PM:  Question: This question is about two food items: Is strong lager generally sweeter in taste than zucchini?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:26 PM:  Question: This question is about two food items: Is chicken with gravy generally sweeter in taste than white sandwich bread with jam?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:27 PM:  Question: This question is about two food items: Is cassoulet generally sweeter in taste than pineapple juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:27 PM:  Question: This question is about two food items: Is flavoured tea with sugar generally sweeter in taste than toast with jam?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:28 PM:  Question: This question is about two food items: Is strong lager generally sweeter in taste than strawberry with lemon juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:29 PM:  Question: This question is about two food items: Is white bread with butter and honey generally sweeter in taste than white rice with tomato sauce?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:29 PM:  Question: This question is about two food items: Is flavoured light yogurt drink generally sweeter in taste than petit suisse with sugar ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:30 PM:  Question: This question is about two food items: Is white bread generally sweeter in taste than white chocolate?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:30 PM:  Question: This question is about two food items: Is sautéed mushroom generally sweeter in taste than fig?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:31 PM:  Question: This question is about two food items: Is rusk with Nutella spread generally sweeter in taste than cracker with dairy fat?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:32 PM:  Question: This question is about two food items: Is strawberry jam generally sweeter in taste than cream cake?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:32 PM:  Question: This question is about two food items: Is wholegrain bread with jam generally sweeter in taste than spring rolls?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:33 PM:  Question: This question is about two food items: Is rye bread without butter generally sweeter in taste than rye bread with butter?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:33 PM:  Question: This question is about two food items: Is vol-au-vent generally sweeter in taste than raspberry with whipped cream?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:34 PM:  Question: This question is about two food items: Is peach  generally sweeter in taste than peas?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:34 PM:  Question: This question is about two food items: Is radish generally sweeter in taste than parmesan cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:24:35 PM:  Question: This question is about two food items: Is stew generally sweeter in taste than fruit sorbet ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:36 PM:  Question: This question is about two food items: Is dry walnut generally sweeter in taste than chocolate cereal bar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:24:36 PM:  Question: This question is about two food items: Is sweet pancake with maple syrup generally sweeter in taste than hard boiled eggs with mayonnaise?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:24:37 PM:  Question: This question is about two food items: Is apple generally sweeter in taste than coffee with sugar?, Answer: Yes, Prediction: Yes, Response: Yes
